National Provider Identifier,Last Name/Organization Name of the Provider,First Name of the Provider,Middle Initial of the Provider,Credentials of the Provider,Gender of the Provider,Entity Type of the Provider,Street Address 1 of the Provider,Street Address 2 of the Provider,City of the Provider,Zip Code of the Provider,State Code of the Provider,Country Code of the Provider,Provider Type,Medicare Participation Indicator,Place of Service,HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Number of Services,Number of Medicare Beneficiaries,Number of Distinct Medicare Beneficiary/Per Day Services,Average Medicare Allowed Amount,Average Submitted Charge Amount,Average Medicare Payment Amount,Average Medicare Standardized Amount
1790976066,IRISH,TREVOR,K,O.D.,M,I,991 E MONTE VISTA AVE,,TURLOCK,953820636,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,185,185,185,120,120,80.42205405,84.11437838
1134210669,REIMERS,BRITTANY,L,O.D.,F,I,320 SUPERIOR AVE,SUIET 390,NEWPORT BEACH,926632716,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,46,46,46,141.65,200,93.78847826,81.87956522
1588636856,MILLER,BEVERLY,B,OD,F,I,30030 TOWN CENTER DR,,LAGUNA NIGUEL,926772046,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,22,15,22,78.08,118,55.70090909,52.30909091
1982645420,CHIN,FREDA,,O.D.,F,I,46 S. DEL PUERTO AVE,SUITE A,PATTERSON,953632518,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,35,19,35,45.74,65,30.73714286,29.34857143
1144453002,APPY,MARCUS,H,O.D.,M,I,851 BAYSIDE RD,,ARCATA,955216769,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,26,26,26,14.9,43,11.68,11.71461539
1144211996,HIRANO,KEVIN,K,O.D.,M,I,3185 OLD CONEJO RD,,NEWBURY PARK,913202151,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,135,134,135,138.5884444,138.9259259,93.59081482,83.72407407
1972986180,CASTRO,CARLO,G,O.D.,M,I,1360 BURTON DR,SUITE 150,VACAVILLE,956873557,CA,US,Optometry,Y,O,83861,Microfluid analysis of tears,N,67,30,36,22.5,35,22.05,22.05
1235463944,PALMER,BEN,C,O.D.,M,I,125 S FRONTAGE RD,,NIPOMO,934448979,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,29,26,29,65.63655172,110,39.30586207,38.35068966
1447338447,WONG,GORDON,G,OD,M,I,7825 FAY AVE STE 140,,LA JOLLA,920374247,CA,US,Optometry,Y,O,99203,"New patient office or other outpatient visit, typically 30 minutes",N,13,13,13,102.87,180,55.83461539,60.88461539
1376708818,MORITA,SHOJI,,O.D.,M,I,19000 SOLEDAD CANYON RD,,CANYON COUNTRY,913513362,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,26,26,26,95,95,48.89230769,73.88576923
1699802520,KLEIN,STEVEN,T,OD,M,I,16840 BERNARDO CENTER DR,SUITE 150,SAN DIEGO,921285509,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,43,43,43,125.99,140,65.12255814,64.34302326
1144224791,MIDDLETON,IAN,J,OD,M,I,1559 FARMERS LN,,SANTA ROSA,954057525,CA,US,Optometry,Y,O,66984,Removal of cataract with insertion of lens,N,24,14,24,126.4616667,201.25,99.14416667,67.77708333
1366447633,JULIEN,ALAN,R,O.D.,M,I,2020 COLORADO AVE,STE A,TURLOCK,953822002,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,33,26,33,90.61,100,53.56757576,50.57151515
1487752168,CHANG,BOGARD,,OD,M,I,1711 W TEMPLE ST FL 7,,LOS ANGELES,900265421,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,51,37,51,79.01,100.4901961,59.12078431,54.88392157
1518062223,LIM,JUE,L,O.D.,F,I,17094 MAGNOLIA ST,,FOUNTAIN VALLEY,927083204,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,34,34,34,150,150,117.3432353,117.0832353
1639252117,SECOR,GLENDA,B,OD,F,I,17742 BEACH BLVD # 305,,HUNTINGTON BEACH,926476853,CA,US,Optometry,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,110,109,110,155.46,187,104.6062727,97.87790909
1770653180,FARBEROW,DAVID,,O.D.,M,I,1537 PACIFIC AVE,SUITE 100,SANTA CRUZ,950603942,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,52,52,52,125.99,131,79.72403846,78.74634615
1558352716,WINSTON,BARRY,C,O.D.,M,I,4450 BLACK AVE,SUITE C,PLEASANTON,945666144,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,29,19,29,81.89,148,59.77241379,53.57172414
1184700650,GOULD PAJAUD,JILL,A,O.D.,F,I,5512 E BRITTON DR STE 200,,LONG BEACH,908153149,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,38,20,38,93.74,110,68.88684211,62.92763158
1417927633,MOESER,ROBERT,J,O.D.,M,I,13011 NEWPORT AVE,SUITE #101,TUSTIN,927803524,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,12,12,12,29.81,40,15.58,14.78
1477588127,PIMIENTA,WILLIAM,,O.D.,M,I,4850 S BRADLEY RD,STE. A-2,SANTA MARIA,934555071,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,174,113,174,74.95,85.04597701,44.49454023,43.52011494
1336105162,GEE,SHARLENE,,O.D.,F,I,3565 DEL AMO BLVD,OPTOMETRY 2ND FL.,TORRANCE,905031637,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,18,18,18,135.55,276,69.67555556,63.47833333
1376563908,MENDELSOHN,SAUL,,O.D.,M,I,5478 N PALM AVE,,FRESNO,937041940,CA,US,Optometry,Y,O,92250,Photography of the retina,N,14,14,14,81.54,100,63.93,62.31
1376842559,SCOTT,PATRICK,J,O.D.,M,I,1360 E HERNDON AVE,SUITE 201,FRESNO,937203326,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,303,303,303,131.18,150,92.62841584,87.83491749
1750488193,ORDONEZ,XAVIER,P,O.D.,M,I,7247 PAINTER AVE,,WHITTIER,906021451,CA,US,Optometry,Y,O,92020,Examination of cornea and iris using lens device and slit lamp,N,11,11,11,28.41,60.92909091,18.22909091,17.22272727
1750353496,KOBAYASHI,MICHAEL,K,O.D.,M,I,27830 BRADLEY RD,,SUN CITY,925862201,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,14,14,14,125.99,140.055,80.59928571,79.67214286
1134503097,TRUONG,HENRY,,D.O.,M,I,5092 MARCELLA AVE,,CYPRESS,906304419,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,14,14,14,103.5714286,103.5714286,63.56,101.575
1184632077,ROCCHI,STEVEN,A,O.D.,M,I,1550 MYERS ST,STE A,OROVILLE,959654965,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,51,46,51,73.45,75,43.86392157,43.83176471
1821017351,OSTERHOUDT,MICHAEL,H,O.D.,M,I,15301 WARREN SHINGLE RD,OPTOMETRY CLINIC,BEALE AFB,959031907,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,100,98,100,115,115,76.8576,84.5753
1518955996,EMERSON,SCOTT,S,OD,M,I,1030 W I ST,,LOS BANOS,936353954,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,51,51,51,46.04,60,35.01529412,34.57411765
1508953332,CHEN,LESLIE,L,O.D.,F,I,4475 UNIVERSITY AVE,,SAN DIEGO,921051731,CA,US,Optometry,Y,O,92225,Examination of eye by ophthalmoscope with retinal drawing,N,37,36,37,27.99,60,21.91891892,21.31864865
1164503678,GEFFEN,DAVID,I,O.D.,M,I,8910 UNIVERSITY CENTER LN,SUITE 800,SAN DIEGO,921221031,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,20,19,20,75,75,47.8895,46.815
1376610592,SHINMORI,TINA,,O.D.,F,I,214 JACKSON ST,,SAN JOSE,951123201,CA,US,Optometry,Y,O,92250,Photography of the retina,N,69,69,69,94.29217391,95.95652174,69.37942029,55.94
1235214479,KLING,MICHAEL,A,OD,M,I,3945 1ST AVE,,SAN DIEGO,921033015,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,23,21,23,40.4673913,75,31.72347826,31.62086957
1407289259,LEE,SCOTT,F,O.D.,M,I,361 HOSPITAL RD,SUITE 327,NEWPORT BEACH,926633522,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,11,11,11,47.32,80,31.47545455,28.85909091
1114078771,JOHANNSEN,ANN,M,OD,F,I,695 W FOOTHILL BLVD,,CLAREMONT,917113490,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,117,84,117,80.62,89.02470086,54.0242735,49.03316239
1902930001,MCPHERRAN,ANN,K,O.D.,F,I,5911 ALMOND ST,,PARADISE,959694508,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,62,31,31,32.46532258,57,23.77967742,23.48403226
1699793778,SCOLLIN,DAVID,B,O.D.,M,I,1165 S DORA ST STE B1,,UKIAH,954826353,CA,US,Optometry,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,34,30,34,51.485,59.6,38.34176471,38.40176471
1174576904,MICHAELS,JUSTIN,B,O.D,M,I,23002 LAKE CENTER DR,,LAKE FOREST,926306801,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,31,23,31,76.52,120,53.74741936,51.44677419
1124078480,INOUYE,STEVEN,T,OD,M,I,433 9TH ST,,CRESCENT CITY,955313431,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,52,52,52,83.84615385,83.84615385,54.78557692,87.8975
1376640664,LEWIS,SCOTT,A,O.D.,M,I,24400 JACKSON AVE,SUITE A,MURRIETA,92562,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,82,82,82,125.99,156.9878049,91.37085366,90.31646342
1427130368,JOHNSON,NATHAN,D,O.D.,M,I,5990 SANTO RD,,SAN DIEGO,921241192,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,32,30,32,45.2984375,100,30.01875,29.72125
1447285028,HAMADA,BRONSON,W,O.D.,M,I,7192 EDINGER AVE,,HUNTINGTON BEACH,926473505,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,30,28,30,47.98733333,90,36.31933333,33.85733333
1437110749,CAMARA,DAVID,F,O.D.,M,I,855 W FOOTHILL BLVD,,MONROVIA,910161938,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,496,496,496,162.6086895,182.3770161,123.8073589,116.0125807
1194786053,BROWN,RANDY,,OD,M,I,11226 GOLD EXPRESS DR,STE 202,GOLD RIVER,95670,CA,US,Optometry,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,53,28,53,20.36,25.47188679,13.6354717,13.42698113
1396707238,ROGERS,JOHN,D,O.D.,M,I,2620 HURLEY WAY,SUITE A,SACRAMENTO,958643789,CA,US,Optometry,Y,O,66984,Removal of cataract with insertion of lens,N,21,16,21,130.6957143,300,102.462381,82.30238095
1841298247,NAKAJIMA,GRANT,A,,M,I,4 HARRIS CT,SUITE B,MONTEREY,939405798,CA,US,Optometry,Y,O,99212,"Established patient office or other outpatient visit, typically 10 minutes",N,22,19,22,44.83,77,28.75090909,28.01454546
1912964834,SWEARINGEN,DAVID,A,OD,M,I,425 W BONITA AVE,SUITE 110B,SAN DIMAS,917732541,CA,US,Optometry,Y,O,92020,Examination of cornea and iris using lens device and slit lamp,N,66,65,66,28.86015152,43,22.62560606,21.05
1902231194,SANCHEZ,ADRIANA,,OD,F,I,2446 W WHITTIER BLVD,,MONTEBELLO,906403041,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,15,15,15,73.17466667,140,53.538,47.406
1376924779,KLEEN,STEVEN,M,O.D.,M,I,701 W CENTRAL AVE,,LOMPOC,934362829,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,23,23,23,149.5,157.3478261,81.86217391,81.99869565
1194852244,SNYDER,HARLAN,P,O.D.,M,I,22 S. CHAPEL AVE,,ALHAMBRA,91801,CA,US,Optometry,Y,O,92225,Examination of eye by ophthalmoscope with retinal drawing,N,80,37,40,28.76,32,21.343875,20.164
1922046994,OZAWA,GLEN,Y,O.D.,M,I,4598 S TRACY BLVD,130,TRACY,953778106,CA,US,Optometry,Y,F,99239,"Hospital discharge day management, more than 30 minutes",N,28,27,28,114.52,325,87.99,84.78
1467426866,SHAW- MC MINN,PETER,G,O.D.,M,I,27830 BRADLEY RD,,SUN CITY,925862201,CA,US,Optometry,Y,O,92225,Examination of eye by ophthalmoscope with retinal drawing,N,219,100,110,27.43,32.23671233,21.20780822,21.03931507
1356435697,YOSHIMURA,STEPHANIE,,O.D.,F,I,5773 GREENBACK LN,,SACRAMENTO,958412013,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,67,61,67,47.72925373,60,35.37791045,33.62268657
1407168768,DEXTER,AMANDA,K,O.D.,F,I,3350 LA JOLLA VILLAGE DR,112G,SAN DIEGO,921610002,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,18,14,18,72.14722222,78.33333333,40.56444444,41.55666667
1992882740,LESSLEY,STEVEN,J,O.D.,M,I,1082 N CHERRY ST,,TULARE,932742251,CA,US,Optometry,Y,O,92285,Photography of content of eyes,N,13,13,13,21.51,66,14.20153846,13.34538462
1659372365,GRIFFITH,KAREN,A,OD,F,I,320 PETALUMA BLVD S,,PETALUMA,949524245,CA,US,Optometry,Y,F,99308,"Subsequent nursing facility visit, typically 15 minutes per day",N,11,11,11,70.63,90.63636364,53.81272727,53.17272727
1154726800,REGAN-GARDNER,ANNA LISA,,O.D.,F,I,904 CEDAR ST,,SANTA CRUZ,950603802,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,129,88,129,74.84186047,79.85271318,45.09744186,44.20813954
1316022692,FREELAND,MICHAEL,B,O.D.,M,I,4976 VERDUGO WAY,,CAMARILLO,930128632,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,12,12,12,66.505,93.75,48.06,44.38666667
1760453526,GWIZDAK,KRZYSZTOF,,O.D.,M,I,328 REDONDO AVE,,LONG BEACH,908142651,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,12,12,12,61.34,120,48.09,45.5575
1902894959,WELTON,HERSHEL,B,O.D.,M,I,303 W LINCOLN AVE,STE 120,ANAHEIM,928052928,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,51,26,51,78.94,120,55.13196078,51.20843137
1366584302,LINDER,EILEEN,M,O.D.,F,I,4051 LONE TREE WAY,SUITE E,ANTIOCH,945316204,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,50,50,50,113,113,76.2228,85.5948
1558352716,WINSTON,BARRY,C,O.D.,M,I,4450 BLACK AVE,SUITE C,PLEASANTON,945666144,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,46,38,46,50.87956522,155,39.89130435,35.36652174
1174730824,TILLMAN,SYLVIA,E,OD,F,I,1521 LINDA SUE LN,,ENCINITAS,920242424,CA,US,Optometry,Y,O,99344,"New patient home visit, typically 60 minutes",N,66,66,66,188.64,289.2133333,142.0418182,138.1513636
1881688380,KLINE,LYNETTE,,O.D.,F,I,510 CYPRESS ST,STE A,FORT BRAGG,954375411,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,19,19,19,68.88,80,51.15789474,48.13578947
1518975242,TAUGHER,KAREN,,O.D.,F,I,6555 COYLE AVE,,CARMICHAEL,956080302,CA,US,Optometry,Y,O,76514,Ultrasound of corneal structure and measurement,N,12,12,12,14.9,49,11.68,11.51
1487082319,BUN,THEAR,,,F,I,1000 LAKES DR STE 180,,WEST COVINA,917902927,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,13,13,13,125,125,90.46153846,90.17538462
1538151873,PHAN,QUYNH,T,OD,F,I,42543 8TH ST W,STE 101,LANCASTER,935347200,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,25,25,25,159.13,175,104.616,97.7888
1396749123,BARR,DALE,I,OD,M,I,2730 UNION AVE,STE A,SAN JOSE,951241431,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,21,20,21,115,115,79.80904762,87.42857143
1316918915,GRONQUIST,TEM,,O.D.,M,I,1805 STATE ST,SUITE B,SANTA BARBARA,931018415,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,12,12,12,151.14,156.575,88.8675,88.005
1720015811,CLOWER,DAN,L,O.D.,M,I,1601 EASTMAN AVE,SUITE 104,VENTURA,930036471,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,66,65,66,113.61,119.15,79.8430303,75.74742424
1487706198,MANCILLA,RAUL,A,O.D.,M,I,506 W ATEN RD,,IMPERIAL,922519718,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,96,93,96,67.97708333,139.2708333,49.93614583,48.36770833
1649367442,NEWCOMB,JANET,A,O.D.,F,I,1225 EUREKA WAY # A,,REDDING,960010815,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,11,11,11,143.58,175,62.49909091,71.85
1750456463,ASHCRAFT,HAROLD,T,O.D.,M,I,8735 LA TIJERA BLVD,,LOS ANGELES,900453906,CA,US,Optometry,Y,O,92250,Photography of the retina,N,18,18,18,75,75,52.31,55.87055556
1750418075,WARNER,KATHERINE,A,OD,F,I,300 PASTEUR DR,,STANFORD,943052200,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,31,30,31,33.13,185,22.13580645,18.82612903
1952714610,SHAH,AAKASH,,O.D,M,I,431 N IRWIN ST,,HANFORD,932304425,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,33,32,33,75,75,51.29030303,50.1830303
1619948809,PARREIRA,AMANDA,M,O.D.,F,I,894 MEINECKE AVE,SUITE A,SAN LUIS OBISPO,934051722,CA,US,Optometry,Y,O,92133,Diagnostic imaging of optic nerve of eye,N,15,14,15,41.156,60,27.57,27.64333333
1750488193,ORDONEZ,XAVIER,P,O.D.,M,I,7247 PAINTER AVE,,WHITTIER,906021451,CA,US,Optometry,Y,O,92012,"Eye and medical examination for diagnosis and treatment, established patient",N,153,132,153,91.87,124.845098,69.13261438,64.63111111
1912081670,MATSUZAKI,MATTHEW,Y,O.D.,M,I,267 S EUCLID AVE,,PASADENA,911012717,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,94,91,94,69.17978723,89.91489362,46.2587234,43.04446809
1992858526,LIAO,MARY,M,O.D.,F,I,1700 N ROSE AVE,SUITE 200,OXNARD,930303790,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,130,129,130,70.63,105,48.38530769,44.83984615
1659422285,LIN,DENNIS,,O.D.,M,I,2075 S ATLANTIC BLVD,UNIT J,MONTEREY PARK,917546348,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,14,14,14,46.48428571,69,36.44571429,35.46571429
1730346925,QUON,DANIEL,E,OD,M,I,949 SOUTH COAST DRIVE,SUITE 155,COSTA MESA,92626,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,16,16,16,128,128,87.80625,85.47875
1568435550,SMILEY,THOMAS,P,O.D.,M,I,701 HOWE AVE,SUITE G-48,SACRAMENTO,958254670,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,87,87,87,105.2298851,105.2298851,66.49045977,82.12126437
1891874731,MOORE,JAN,S,O.D.,M,I,14434 HAMLIN ST,SUITE 1,VAN NUYS,914011461,CA,US,Optometry,Y,F,92225,Examination of eye by ophthalmoscope with retinal drawing,N,111,56,56,22.35918919,50,17.53135135,16.85
1679543821,MARTIN,JERRY,L,O.D.,M,I,1745 W AVENUE K,,LANCASTER,935346502,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,59,58,59,74,74,48.96728814,89.81491525
1568448140,MATEJKA MCMORRIS,DARLENE,K,O.D.,F,I,1478 INDUSTRIAL PARK AVE,,REDLANDS,923742892,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,59,44,59,73.45,117.5423729,46.4759322,46.44271186
1841260254,ELDRIDGE,DAVID,H,O.D.,M,I,300 S BEVERLY DR,#307,BEVERLY HILLS,902124808,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,230,219,230,108.4782609,108.4782609,70.59143478,70.5456087
1396787214,LEE,SYLVIA,K,"O.D., PH.D.",F,I,386 S GREEN VALLEY RD,SUITE #2,WATSONVILLE,950763099,CA,US,Optometry,Y,O,92083,Measurement of field of vision during daylight conditions,N,29,28,29,61.09689655,95.66896552,40.09827586,41.84103448
1215065065,SEARSON,BARBARA,S,O.D.,F,I,16766 BERNARDO CENTER DR,SUITE 112A,SAN DIEGO,921282545,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,30,30,30,154.22,289.8,95.174,92.07866667
1770598443,LIBERMAN,GARY,L,"O.D.,PH.D.",M,I,127 HOSPITAL DR STE 201,,VALLEJO,945892500,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,13,12,13,121.3630769,125,73.30769231,65.20769231
1255334256,FRANTA,JAMES,T,OD,M,I,910 E STOWELL RD,,SANTA MARIA,934547001,CA,US,Optometry,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,102,82,102,76.48,84,50.73117647,50.17186275
1558405787,MARTIN,KEVIN,P,O.D.,M,I,201W NAPA ST 3,,SONOMA,954766621,CA,US,Optometry,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,115,115,115,108.11,130,72.0646087,72.08434783
1326328790,VALDELLON,MELISSA,A,O.D.,F,I,200 MINOR HALL,,BERKELEY,94720,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,51,51,51,128.7019608,267.1372549,80.7627451,80.64333333
1356754741,HANONO,ABRAHAM,,O.D.,M,I,894 PALM AVE,SUITE B,IMPERIAL BEACH,919321572,CA,US,Optometry,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,100,100,100,153.5486,163.3,108.5015,105.8579
1851302723,MEDINA,BRANDIE,J,O.D.,F,I,711 E HAWKEYE AVE,SUITE 1,TURLOCK,953807505,CA,US,Optometry,Y,O,92134,Diagnostic imaging of retina,N,12,12,12,45.7575,60,32.86166667,32.67083333
